product_id,ratings,reg_date,article_headline,article_content,help_count,is_photo_review
1720842109,1,2021.02.26,매 우 별 로,완전 별로... 색깔도 베이지가 아니라 오렌지색이고 내구성도 구려요 .... 사지마세요 저 바로 버렸어요,0,False
1720842109,1,2020.10.16,,나사돌리다가 바로 시트지가 떨어지고요 색도 오렌지빛이에요...ㅋㅋ메이드인차이나가 대문짝만하게 써잇음,1,False
1720842109,1,2020.09.03,,,0,False
1720842109,3,2021.04.28,,,0,False
1720842109,3,2021.02.28,튼튼하고 디자인은 괜찮지만 뭔가 살짝 아쉬운,"협탁이 생각보다 튼튼해서 괜찮습니다
색도 제가 딱 원하는 색이고 높이도 알맞네요
전선을 숨길 수 있는 타입은 아니다보니 멀티탭 전선을 숨기고 싶으신 분들에게는 추천하지 않습니다

다만 전체적으로 괜찮은 퀄리티에 비해 약간 아쉬운 부분이 있네요

먼저 제품을 받고 조립하실때는 너무 늦은 시간이 아닐때 하시길 추천드려요 스티로폼가루가 굉장히 많이 묻어있어서 청소기 돌리셔야 합니다

그리고 제품 표면에 까짐이 있는 부분이 있네요
저는 이런거에 크게 신경 쓰는 편은 아니어서 그러려니 하는데 이게 생각보다 보다보면 좀 거슬리는게 있네요

나사들은 다 잘 맞고 구성도 튼튼하게 조일 수 있게 되어있긴한데 같이 동봉되어오는 드라이버와 십자나사 홈이 좀 잘 들어맞질 않네요
들어있는 십자드라이버 쓰다가 아구가 안맞아서 해머드릴 꺼내서 조립했습니다

그리고 제일 아쉬우면서 조금 난감한부분은 메이드인차이나가 너무 잘 보이는 곳에 찍혀있는겁니다.. 제조국 도장이 찍혀있는거에는 불만이 없고 당연한거라 생각합니다만 그게 상판 밑바닥이나 안보이는 곳에 찍혀있었으면 하네요..

가격대비 퀄리티는 나쁘지 않습니다
딱 가격만큼의 퀄리티라고 하기에는 튼튼하니까 나쁘지는 않습니다",1,False
1720842109,3,2021.02.27,솔찍하게 작성하겠습니다,"네 물건 받았구요
조립까지완벽하게 했습니다
공구쓰는사람이라 어려움없이 조립했구요
일반 여성분혼자서는 힘들듯합니다
사이즈 틀립니다 수정부탁드립니다
솔찍히말씀드려서 사이즈 명확하게 표기해주셔야하는데
틀려요
제가 콘센트 숨기려고했는데 숨겨지지않네요
차이가 심해요
세로 높이는 얼추 맞는데 가로 50으로 표기되어있는데 솔찍히 택도없어요...
솔찍히 가로길이 43언저리인데 솔찍히 50으로 표기하고 43은쫌...
옆에 튀어나온 다리 두께까지하면 47언저리구요
그부분 명확하게 표기해주세요
강아지때문에 플스올려둘공간이없어서 구입했는데 플스4 기준으로해서 pro기기랑 듀얼패드2 개올려놓으면 공간 딱떨어지네요 제품은 무게감있고좋아요 싸구리 갈라지고 무게감없는 나무 제질아니네요
솔찍히 표기만잘되있었으면 90점짜리물건이에요",1,False
1720842109,3,2021.02.22,,,0,False
1720842109,4,2021.05.03,,,0,False
1720842109,4,2021.03.03,,,0,False
1720842109,4,2021.02.18,힘없는 여자가 조립하기엔 무거워서 했지만 괜춘,,0,False
1720842109,4,2020.11.26,월넛은 사진보다 어두움. 조립하면서 가루가 많이 나옴.,,0,False
1720842109,4,2020.11.23,,,0,False
1720842109,4,2020.10.15,조립 어려 웠지만 퍼즐 맞추는 기분으로 완성~~~,,0,False
1720842109,4,2020.10.10,,,0,False
1720842109,5,2021.05.30,,,0,False
1720842109,5,2021.05.24,,,0,False
1720842109,5,2021.05.20,,,0,False
1720842109,5,2021.05.18,,,0,False
1720842109,5,2021.05.15,,,0,False
1720842109,5,2021.05.01,,,0,False
1720842109,5,2021.04.26,,,0,False
1720842109,5,2021.04.22,,,0,False
1720842109,5,2021.04.04,,"상세페이지를 제대로 안봐서 그런지 마감 부분이 하얀색으로 까져있는데 원래 그런 것 같더라고요. 설명는 알아보기 편하게 써있어서 여자 혼자 조립하기에 수월했고요. 튼튼하고. 다만 아쉬운건 약간 들뜸현상, 그리고 마감문제 이정도...다른건 맘에 들어요. 저는 참고로 매직+아이라이너+색연필두가지 섞어서 색칠했더니 티 조금밖에 안나요. 갈색 유성매직 있으면 좋을듯해요",0,False
1720842109,5,2021.02.13,,,0,False
1720842109,5,2021.02.09,,,0,False
1720842109,5,2021.02.09,,,0,False
1720842109,5,2021.01.25,,,0,False
1720842109,5,2021.01.04,예뻐요 인테리어로 딱,,0,False
1720842109,5,2020.12.30,,,0,False
1720842109,5,2020.12.19,,,0,False
1720842109,5,2020.12.13,가격대비 완전 괜찮아요.,,0,False
1720842109,5,2020.11.22,,조립하기 좀힘들엇지만 조립하고나니 아주튼튼하고좋네요!!!!이쁨!!,0,False
1720842109,5,2020.11.10,,,0,False
1720842109,5,2020.09.19,,"좋은데 나무로된 나사가 뿌어짐요.ㅠㅠ
꺼내기도 힘들어서 그냥 벽쪽에 붙여서",0,False
1720842109,5,2020.09.10,,조립하기도 쉽고 인테리어 효과도 좋네요,2,False
1720842109,5,2020.09.09,,"침대 옆에 두고 사용하기 딱이에요!!!
저는 자기 전에 읽을 책이랑 요가링 두고 사용하고 있습니다
배송도 빨랐구요~
방이 흰색 + 우드 톤인데 색도 잘 맞는 것 같습니다 ^^
부모님도 튼튼하니 좋은 거 잘 샀다고 해주셨어요 ㅎㅎㅎ
감사합니다!",3,False
1720842109,5,2020.08.17,매우 만족합니다.,"조립은 10분정도 걸린것 같습니다. 크게 어렵진 않았네요.
가격대비 품질도 괜찮고 나사 구멍도 잘 설계되어 있네요.
침대옆에 간단히 협탁 대용으로 쓰려고 샀는데 잘 산것 같습니다.^^",2,False
