,product_id,ratings,reg_date,article_headline,article_content,help_count,is_photo_review
0,105634508,3,2019.08.05,,,0,False
1,106163432,1,2021.02.25,쿠팡에서 이 딴 제품을 소비자한테 판매해준겁니까?,"쿠팡믿고 쓰고 좋은상품 추천하는 쿠팡에 이미지만
나빠지는거 아닌듯 싶네요

몇개월동안 사용한 제품에 아이가 앉아있고 누워있고 침대위에 올려서 사용했던 제품이 이런 쓰레기 덤 위에서 생활했다는게 울화통이 터 집니다

업체 문의했는데 정상상품이랍니다ㅋㅋ
여기에 제품구매하셔서 쓰시는 분
알고 쓰시는거죠?!

다들 좋으시다길래 ^^ 저는 불만이 생기네요",0,False
2,106163432,1,2021.02.03,,이런거 팔면 벌 받는다. 이걸 조정하는게 너무 힘들다.,0,False
3,106163432,1,2020.04.28,,"제품은 좋아요.
아주 마음에들어요.
배송가사만 아니면 5별인데.
기사님 바꾸세요....",0,False
4,106163432,1,2019.10.26,상당히 불편함,,0,False
5,106163432,1,2019.06.05,,상품은 튼튼해서 좋은데 어른이 사용하기에는 불편함이 있어요,0,False
6,106163432,1,2019.05.23,앉았다일어나면 흰색가루가떨어집니다 교환신청합니다!,"앉았다가일어나면 흰색가루가떨어져있습니다 제가볼땐진드기같습니다

그리고 상품이찢어져있습니다 당장교환문의합니다!",17,False
7,106163432,1,2019.03.15,,옆넓이폭이너무좁아여자세도불편하고완전별루,0,False
8,106163432,1,2019.03.11,,,0,False
9,106163432,1,2019.02.07,,,0,False
10,106163432,1,2019.02.02,,,0,False
11,106163432,1,2019.01.26,,"솜이라서 엉덩이부분 벌써 납잡해지기 시작함
쿠션감 별로기대안하는게 좋을듯
배달엄청빠름",0,False
12,106163432,1,2018.10.17,,잘못된 선택,1,False
13,106163432,1,2018.10.09,,,0,False
14,106163432,1,2018.09.02,,,0,False
15,106163432,1,2018.09.02,,,0,False
16,106163432,2,2019.12.18,,,0,False
17,106163432,2,2019.08.19,,,0,False
18,106163432,2,2019.06.25,,"상체부분이 너무짧아서
광고 사진처럼 사용하기엔
편하지 않아요
그냥 일자로 펴놓고 사용합니다.",1,False
19,106163432,2,2018.11.09,보는방향으로 왼쪽마감 깔끔 오른쪽 실모자름? 왜이럼?,조절하기 졸라힘듬 운동하시고싶으면 권장함 마감도 참...,43,False
20,106163432,2,2018.10.30,,"초등학교 4학년 아이를 위해서 구매했어요.
배송은 주문후 3일후에 도착했구요.
오늘로써 6일째 쓰고 있는데요.
솔직히 구매평이 좋아서 구매를 했는데 저는 그닥..
허리에서 엉덩이쪽 쿠션이 벌써 꺼졌어요.
이제 6일째인데...
하루에 길게는 3시간 짧게는 1시간도 안쓰는데 말이죠.
아이가 누워있는 모습이 귀여우니 그냥 쓰는데 다시 구입은 하고싶지 않아요.",14,False
21,106163432,2,2018.10.19,,"6번 접었다 폈다 하니까 더 이상 말을 안들음...
의자역할은 못하고 침대역할만 가능함...
남자가 눕기에는 좁음.",1,False
22,106163432,3,2021.01.23,,,0,False
23,106163432,3,2020.08.28,생각보다 크고 무겁고 자리 함. 접고 펴는 거 좀 힘듬,,0,False
24,106163432,3,2020.03.24,,,0,False
25,106163432,3,2020.01.24,,,0,False
26,106163432,3,2019.10.21,그럭저럭,,0,False
27,106163432,3,2019.08.23,,"길이가 좀더 길었으면 좋겠습니다
폭도 좁아요",0,False
28,106163432,3,2019.08.13,상자 뜯고 한 5분 앉았나 주저 앉더군요,,0,False
29,106163432,3,2019.07.16,,,0,False
30,106163432,3,2019.05.03,,,0,False
31,106163432,3,2019.04.30,다른걸 안써봐서 잘 모르겠네요,"쿠션은 5점중에 4점 인데 얼마나 오래갈지는~
내구성 뼈대 프레임는 조금 약하네요
좀더 튼튼한 뼈대면 최고일듯 합니다",1,False
32,106163432,3,2018.12.03,,"배송은 엄청 빨랐는데 제품을 받은 후 제품을
개봉했더니 머리카락이 7개정도 붙어 있더군요!
사용을 했던건지 의심이........",0,False
33,106163432,3,2018.10.29,,,0,False
34,106163432,3,2018.10.21,,,0,False
35,106163432,3,2018.09.14,,,0,False
36,106163432,3,2018.09.08,,머리쪽이 아에다안내려가서 좀불편한데 그거빼곤 아 그리고 세탁 해보랴고 벗기려는데 안에솜이조금지저분하더라구요 그랴도 잘사용해보려고요~~,1,False
37,106163432,3,2018.08.16,,"처음이라 쪼금 불펴ㅕㄴ
몸에 익숙해지면 좋을거 같아요",1,False
