rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
1,184780,"지퍼니처 사각 플라스틱 간이의자, 그레이, 1p",2590,4238882,https://www.coupang.com/vp/products/4238882?itemId=20358063&vendorItemId=3029778415&sourceType=CATEGORY&categoryId=184680,false,0,4.5,1719,False,지퍼니처,"2,500","['재질: 플라스틱', '색상계열: 그레이계열', '바퀴 유무: 바퀴없음', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '쿠팡상품번호: 4238882 - 20358063']",[]
2,184780,"까사마루 자작나무 우든 롤 테이블 대형, 오크",66360,4758531543,https://www.coupang.com/vp/products/4758531543?itemId=6061274772&vendorItemId=73358214134&sourceType=CATEGORY&categoryId=184680,true,13,4.0,69,False,까사마루,0,['쿠팡상품번호: 4758531543 - 6061274772'],[]
3,184780,"지오리빙 플라스틱 라탄 의자, 사각(브라운)",4590,236997139,https://www.coupang.com/vp/products/236997139?itemId=751294883&vendorItemId=4897525235&sourceType=CATEGORY&categoryId=184680,false,0,4.5,428,False,,0,"['책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '색상계열: 브라운계열', '쿠팡상품번호: 236997139 - 751294883']",[]
4,184780,"상도가구 아웃인 접이식 브로몰딩 야외 테이블 1500, 우드브라운",47770,68522331,https://www.coupang.com/vp/products/68522331?itemId=228687912&vendorItemId=3558718589&sourceType=CATEGORY&categoryId=184680,true,28,4.5,173,False,상도가구,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 68522331 - 228687912']",[]
5,184780,"투에이산업 수정 사각의자, 블루",7260,77719712,https://www.coupang.com/vp/products/77719712?itemId=251258128&vendorItemId=3612326066&sourceType=CATEGORY&categoryId=184680,true,0,4.5,621,False,,0,"['소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '색상계열: 블루계열', '팔걸이 유무: 팔걸이없음', '쿠팡상품번호: 77719712 - 251258128']",[]
6,184780,"투에이산업 수정 회전의자, 레드",7700,77719726,https://www.coupang.com/vp/products/77719726?itemId=251258146&vendorItemId=3612326077&sourceType=CATEGORY&categoryId=184680,true,0,4.5,244,False,,0,"['회전가능여부: 회전가능', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '색상계열: 레드계열', '쿠팡상품번호: 77719726 - 251258146']",[]
7,184780,"피크닉 폴딩 테이블, 베이지",15000,2079892397,https://www.coupang.com/vp/products/2079892397?itemId=3533390384&vendorItemId=71519412089&sourceType=CATEGORY&categoryId=184680,true,16,4.5,13,False,,0,"['접이 가능여부: 접이식가능', '쿠팡상품번호: 2079892397 - 3533390384']",[]
8,184780,"엉클트리 야외 테이블 야외용 탁자 세트 정원 마당 파라솔 별매, 일체형 야외테이블 4인용 무도색",130000,1872510719,https://www.coupang.com/vp/products/1872510719?itemId=3182477529&vendorItemId=71169932279&sourceType=CATEGORY&categoryId=184680,false,0,4.0,54,False,,착불배송,['쿠팡상품번호: 1872510719 - 3182477529'],[]
9,184780,"오에이데스크 프리미엄 브로몰딩 테이블 1800 접이식, 브라운",56000,51410409,https://www.coupang.com/vp/products/51410409?itemId=181967810&vendorItemId=3433394050&sourceType=CATEGORY&categoryId=184680,true,40,4.5,287,False,,0,"['구성품: 본품', '사이즈: 180 x 76 x 74 cm', '재질: 플라스틱', '색상계열: 브라운계열', '가로길이: 180cm', '쿠팡상품번호: 51410409 - 181967810']",[]
10,184780,"지퍼니처 접이식 플라스틱 테이블, 사각(그레이)",26900,18613163,https://www.coupang.com/vp/products/18613163?itemId=74751011&vendorItemId=5372590027&sourceType=CATEGORY&categoryId=184680,false,0,4.5,239,False,지퍼니처,0,"['재질: 플라스틱+철제', '사이즈: 74 x 74 x 71cm', '접이 가능여부: 접이식가능', '색상계열: 그레이계열', '사용인원: 4인용', '쿠팡상품번호: 18613163 - 74751011']",[]
11,184780,"지오리빙 접이식 플라스틱 테이블, 레드(원형)",26900,323920242,https://www.coupang.com/vp/products/323920242?itemId=1037138285&vendorItemId=5491544786&sourceType=CATEGORY&categoryId=184680,false,0,4.5,96,False,,0,['쿠팡상품번호: 323920242 - 1037138285'],[]
12,184780,"오에이데스크 브로몰딩 테이블 1520 접이식, 화이트",47950,51410379,https://www.coupang.com/vp/products/51410379?itemId=181967767&vendorItemId=3433394037&sourceType=CATEGORY&categoryId=184680,true,35,4.0,324,False,,0,"['구성품: 브로몰딩 테이블 1520 접이식', '사이즈: 152 x 76 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 152cm', '쿠팡상품번호: 51410379 - 181967767']",[]
13,184780,"오에이데스크 브로몰딩 테이블 760, 화이트",20320,51410392,https://www.coupang.com/vp/products/51410392?itemId=181967784&vendorItemId=3433394042&sourceType=CATEGORY&categoryId=184680,true,40,4.0,179,False,,0,"['구성품: 브로몰딩 테이블 760', '사이즈: 76 x 50 x 74 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 76cm', '쿠팡상품번호: 51410392 - 181967784']",[]
14,184780,"까사마루 자작나무 우든 롤 테이블 중형, 오크",57960,4758528991,https://www.coupang.com/vp/products/4758528991?itemId=6061267011&vendorItemId=73358214201&sourceType=CATEGORY&categoryId=184680,true,15,4.0,38,False,까사마루,0,['쿠팡상품번호: 4758528991 - 6061267011'],[]
15,184780,"대창하이택 팔걸이 라탄 플라스틱의자 야외의자, B형 라탄 팔걸이(그레이)",12900,102340014,https://www.coupang.com/vp/products/102340014?itemId=311703232&vendorItemId=3158699946&sourceType=CATEGORY&categoryId=184680,false,0,4.5,240,False,,0,"['재질: 플라스틱', '사이즈: 550mm * 500mm * 820mm', '색상계열: 그레이계열', '책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '쿠팡상품번호: 102340014 - 311703232']",[]
16,184780,트렌디하우스 브로몰딩 직사각테이블 1200mm,38900,1614881,https://www.coupang.com/vp/products/1614881?itemId=7047029&vendorItemId=4084268785&sourceType=CATEGORY&categoryId=184680,false,5,4.5,300,False,,0,"['사이즈: 74 x 120 x 60 cm', '재질: 플라스틱', '색상계열: 화이트계열', '가로길이: 120cm', '사용인원: 4인용', '쿠팡상품번호: 1614881 - 7047029']",[]
